OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STATE_ID,SUBTYPE,DENOM,MEMBERS,ATTENDANCE,LOC_TYPE,PROT,CATH
110,10439004,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - TURNAGAIN WARD,907-677-7409,3340 WEST 40TH AVENUE,NOT AVAILABLE,ANCHORAGE,AK,99517,2759,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-12T00:00:00.000Z,ALT REF,2007-10-12T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,126043451,-149.94799,61.1839999,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
111,10439127,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - MANOA WARD,808-947-9368,1560 SOUTH BERETANIA STREET,NOT AVAILABLE,HONOLULU,HI,96826,1102,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92875645,-157.8361252,21.2997503,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
112,10439284,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - 16TH (SAMOAN) WARD,907-677-7409,3340 WEST 40TH AVENUE,NOT AVAILABLE,ANCHORAGE,AK,99517,2759,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-12T00:00:00.000Z,ALT REF,2007-10-12T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,126043451,-149.9479912,61.1840002,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
113,10439295,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - RUSSIAN JACK WARD,907-277-8433,2501 MAPLEWOOD STREET,NOT AVAILABLE,ANCHORAGE,AK,99508,4056,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,124873441,-149.8447087,61.1981523,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
114,10584052,KAHUA BAPTIST CHURCH,808-672-4613,91-531 FARRINGTON HIGHWAY,SEAGULL SCHOOL PRESCHOOL FACILITY,KAPOLEI,HI,96707,2001,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-19T00:00:00.000Z,ALT REF,2008-11-19T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92883072,-158.0782166,21.3380354,NAVTEQ,2008Q1,BLOCKFACE,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
115,10439453,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - KAHALA WARD,808-737-0900,4847 KILAUEA AVENUE,NOT AVAILABLE,HONOLULU,HI,96816,5729,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92879333,-157.7839299,21.2798488,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
116,10439461,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - AIRPORT HEIGHTS WARD,907-277-8433,2501 MAPLEWOOD STREET,NOT AVAILABLE,ANCHORAGE,AK,99508,4056,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,124873441,-149.8447129,61.1981527,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
117,10439503,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - CHUGACH FOOTHILLS WARD,907-332-2280,2240 BAXTER ROAD,NOT AVAILABLE,ANCHORAGE,AK,99504,3281,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-12T00:00:00.000Z,ALT REF,2007-10-12T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,126065805,-149.7644322,61.2002485,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
118,10439536,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - KAIMUKI WARD,808-737-5974,4847 KILAUEA AVENUE,NOT AVAILABLE,HONOLULU,HI,96816,5729,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92879333,-157.7839421,21.2798527,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
119,10439541,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - LANAKILA WARD,808-536-4701,622 NORTH JUDD STREET,NOT AVAILABLE,HONOLULU,HI,96817,2214,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92873560,-157.855069,21.3283854,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
120,10439565,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - MAKIKI WARD,808-949-1791,1560 SOUTH BERETANIA STREET,NOT AVAILABLE,HONOLULU,HI,96826,1102,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92879430,-157.836121,21.2997484,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
121,10439566,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - ANCHORAGE 3RD (YOUNG SINGLE ADULT) WARD,907-277-8433,2501 MAPLEWOOD STREET,NOT AVAILABLE,ANCHORAGE,AK,99508,4056,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,124873441,-149.8447117,61.1981526,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
122,10439773,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - KLATT WARD,907-243-3431,3250 STRAWBERRY ROAD,NOT AVAILABLE,ANCHORAGE,AK,99502,3108,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,124877174,-149.9397395,61.1515139,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
123,10439817,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - MCCULLY WARD,808-949-7878,1560 SOUTH BERETANIA STREET,NOT AVAILABLE,HONOLULU,HI,96826,1102,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92875645,-157.8361247,21.2997495,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
124,10439859,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - CENTENNIAL PARK WARD,907-332-2280,2240 BAXTER ROAD,NOT AVAILABLE,ANCHORAGE,AK,99504,3281,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-12T00:00:00.000Z,ALT REF,2007-10-12T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,126065805,-149.7644299,61.2002506,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
125,10439898,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - LAKE HOOD (TONGAN) BRANCH,907-677-7409,3340 WEST 40TH AVENUE,NOT AVAILABLE,ANCHORAGE,AK,99517,2759,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-12T00:00:00.000Z,ALT REF,2007-10-12T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,126043451,-149.9479851,61.1840019,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
126,10439913,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - COOK INLET (YOUNG SINGLE ADULT) WARD,907-243-3431,3250 STRAWBERRY ROAD,NOT AVAILABLE,ANCHORAGE,AK,99502,3108,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,124877174,-149.939738,61.1515122,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
127,10439944,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - NORTHERN LIGHTS (SAMOAN) WARD,907-277-8433,2501 MAPLEWOOD STREET,NOT AVAILABLE,ANCHORAGE,AK,99508,4056,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,124873441,-149.8447131,61.198151,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
128,10439951,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - HONOLULU (TONGAN) BRANCH,808-735-8180,4847 KILAUEA AVENUE,NOT AVAILABLE,HONOLULU,HI,96816,5729,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92879333,-157.7839251,21.2798522,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
129,10439970,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - MOANALUA 1ST WARD,808-841-4713,1723 BECKLEY STREET,NOT AVAILABLE,HONOLULU,HI,96819,3404,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92891992,-157.8750231,21.3324793,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
130,10439971,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - MULDOON (HMONG) BRANCH,907-332-2280,2240 BAXTER ROAD,NOT AVAILABLE,ANCHORAGE,AK,99504,3281,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-12T00:00:00.000Z,ALT REF,2007-10-12T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,126065805,-149.7644259,61.2002521,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
131,10440152,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - MOANALUA 2ND (SAMOAN) WARD,808-841-0823,1723 BECKLEY STREET,NOT AVAILABLE,HONOLULU,HI,96819,3404,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92891992,-157.8750149,21.3324679,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
132,10440153,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - KALIHI WARD,808-841-7013,1723 BECKLEY STREET,NOT AVAILABLE,HONOLULU,HI,96819,3404,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-10-15T00:00:00.000Z,ALT REF,2007-10-15T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92891992,-157.8750248,21.3324775,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
133,10762516,WAT BUDDHAJAKRAMONGKOLVARARAM,808-459-4176,872 SECOND STREET,APARTMENT 2,PEARL CITY,HI,96782,3342,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92870023,-157.9705977,21.3909307,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,N
134,10434442,FIRST BAPTIST CHURCH OF PEARL CITY,808-455-2011,1445 HOOLAULEA STREET,NOT AVAILABLE,PEARL CITY,HI,96782,2141,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92869226,-157.9622901,21.3999413,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,SBC,814,0,NOT AVAILABLE,Y,N
135,10460598,TRINITY CHURCH CENTRAL OAHU,808-625-5055,95-388 WIKAO STREET,NOT AVAILABLE,MILILANI,HI,96789,5025,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-17T00:00:00.000Z,ALT REF,2008-11-17T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,707574120,-158.0183691,21.4763604,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,PCA,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
136,10584049,LOKAHI BAPTIST CHURCH,808-623-9245,95-453 LANIKUHANA AVENUE,NOT AVAILABLE,MILILANI,HI,96789,1885,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-19T00:00:00.000Z,ALT REF,2008-11-19T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92883730,-158.0271162,21.4454596,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
137,10762517,WAT DHAMMAVIRA OF HAWAII,808-668-7367,87-1109 ILIILI ROAD,NOT AVAILABLE,WAIANAE,HI,96792,3412,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92890914,-158.1449968,21.4164558,NAVTEQ,2008Q1,BLOCKFACE,N/A,TGS,NOT AVAILABLE,BUDDHIST,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,N
138,10440484,SAINT CHRISTOPHER'S EPISCOPAL CHURCH,907-333-5010,7208 DUBEN AVENUE,NOT AVAILABLE,ANCHORAGE,AK,99504,1321,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-06T00:00:00.000Z,ALT REF,2007-11-06T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,124871001,-149.7456133,61.220115,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
139,10440485,ALL SAINTS' EPISCOPAL CHURCH,907-279-3924,745 F STREET,NOT AVAILABLE,ANCHORAGE,AK,99501,3535,ANCHORAGE,02020,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-06T00:00:00.000Z,ALT REF,2007-11-06T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,124871373,-149.892938,61.2150099,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
140,10584055,FAITH BAPTIST CHURCH,808-261-7971,1230 KAILUA ROAD,NOT AVAILABLE,KAILUA,HI,96734,4354,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92870563,-157.7538436,21.3839177,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
141,10584054,KOOLAU BAPTIST CHURCH,808-233-2900,45-633 KENEKE STREET,NOT AVAILABLE,KANEOHE,HI,96744,3422,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-17T00:00:00.000Z,ALT REF,2008-11-17T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92868927,-157.806572,21.404095,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
142,10460597,THE CITY CHURCH OF HONOLULU,808-946-4720,2313 NUUANU AVENUE,NOT AVAILABLE,HONOLULU,HI,96817,1715,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-12T00:00:00.000Z,ALT REF,2008-11-17T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92879612,-157.8469312,21.3260926,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,PCA,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
143,10460599,TRINITY PRESBYTERIAN CHURCH,808-262-8587,875 AULOA ROAD,NOT AVAILABLE,KAILUA,HI,96734,4602,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-17T00:00:00.000Z,ALT REF,2008-11-17T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92871042,-157.7642288,21.3752073,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,PCA,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
144,10685084,SOTO MISSION OF HAWAII,808-537-9409,1708 NUUANU AVENUE,NOT AVAILABLE,HONOLULU,HI,96817,3201,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92874217,-157.8549045,21.3184088,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,SOTO ZEN,NOT AVAILABLE,0,NOT AVAILABLE,N,N
145,10684600,KOBOJI SHINGON MISSION,808-841-7033,1223-B NORTH SCHOOL STREET,NOT AVAILABLE,HONOLULU,HI,96817,2014,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92880879,-157.8651661,21.3303486,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,MAHAYANA,NOT AVAILABLE,0,NOT AVAILABLE,N,N
146,10584057,ISLAND BAPTIST CHURCH,808-239-4940,1245 NORTH SCHOOL STREET,PUERTO RICAN COMMUNITY CENTER,HONOLULU,HI,96817,2014,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-19T00:00:00.000Z,ALT REF,2008-11-19T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92880841,-157.865679,21.3309225,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
147,10684599,HONOLULU DIAMOND SANGHA,808-735-1347,2747 WAIOMAO ROAD,NOT AVAILABLE,HONOLULU,HI,96816,3429,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92888576,-157.7812827,21.3096701,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,SOTO/RINZAI ZEN,NOT AVAILABLE,0,NOT AVAILABLE,N,N
